VariableName,tmp,tmp,temporary,StringBuilder X509Ext StringBuilder stringify
VariableName,sSubjectCN,cn,common name,Alias is the subject CN followed by the issuer CN in parenthesis;String X509CertUtil NameUtil subject getCommonName getCertificateAlias
MethodName,initTable,init,initialize,Initialize FPortecle frame s keystore content table GUI components;void FPortecle
VariableName,cert,cert,certificate,Change the password by recreating the entry;Certificate[] FPortecle keyStore getCertificateChain sAlias setPasswordSelectedEntry
VariableName,sslCA,ssl,secure socket layer,Netscape certificate types;int X509Ext NETSCAPE_CERT_TYPES
VariableName,sb,sb,string builder,StringBuilder X509Ext StringBuilder getLink
MethodName,toHex,hex,hexadecimal,Serial Number Convert the supplied object to hex characters sub divided by spaces every given number of characters and left padded with zeros to fill group size param obj Object byte array BigInteger ASN Integer param groupSize number of characters to group hex characters by param separator grouping separator return Hex string throws IllegalArgumentException if obj is not a BigInteger byte array or an ASN Integer or groupSize lt Return the formatted message digest;StringBuilder StringUtil sSerialNumber strBuff sSerialNumber sb sbHex groupSize separator obj
VariableName,tmpChain,tmp,temporary,other comparison certificates;X509Certificate[] X509CertUtil compCert trustChain establishTrust vCompCerts establishTrust
ParameterName,pwFinder,pw,password,Load keystore entries from PEM reader into a new PKCS keystore The reader is not closed param reader reader to read entries from param pwFinder object to get passwords from on demand return new PKCS keystore containing read entries possibly empty throws CertificateException throws CryptoException Problem encountered creating the keystore throws IOException An I O error occurred;PasswordFinder decryptor loadEntries passwordFinder
VariableName,typeCol,col,column,types;TableColumn FPortecle getColumnModel getColumn m_jtKeyStore initTable
VariableName,bOctets,b,byte,TODO Get octet string from extension;byte[] X509Ext fromByteArray ASN1Primitive getOctets ASN1OctetString m_bValue getCrlDistributionPointsStringValue getInvalidityDateStringValue getMicrosoftPreviousCACertificateHashStringValue getHoldInstructionCodeStringValue getAuthorityKeyIdentifierStringValue getNetscapeExtensionURLValue getDeltaCrlIndicatorStringValue getInhibitAnyPolicyStringValue getSubjectKeyIdentifierStringValue getCertificateIssuerStringValue getCrlNumberStringValue getNetscapeCertificateTypeStringValue getEntrustVersionExtensionStringValue getUnknownOidStringValue getSmimeCapabilitiesStringValue getMicrosoftCAVersionStringValue getKeyUsageStringValue getPrivateKeyUsagePeriod getInformationAccessStringValue getLogotypeStringValue getPolicyMappingsStringValue getMicrosoftCrlNextPublish getReasonCodeStringValue getPolicyConstraintsStringValue getCertificatePoliciesStringValue getASN1ObjectString getNovellSecurityAttributesStringValue getBasicConstraintsStringValue getAlternativeName getCommonNameStringValue getExtendedKeyUsageStringValue getMicrosoftCertificateTemplateV2StringValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue bValue getStringValue
ParameterName,escPresses,esc,escape,Get OK button param escPresses whether hitting Esc should press the button usually only for dialogs without a cancel button return;boolean getOkButton
VariableName,ltURI,uri,uniform resource identifier,ASN1Sequence X509Ext ltDetails getObjectAt sUri jlen ASN1Sequence getLogotypeStringValue
FieldName,m_fCaCertsFile,f,file,Store CA certificates file Chosen CA certificates keystore file;File DOptions File FPortecle DEFAULT_CA_CERTS_FILE fCaCertsFile m_jtfCaCertsFile getText
VariableName,attrs,attrs,attributes,Can happen e g for ldap URLs;AttributeSet DViewExtensions getAttributes linkClass AttributeSet attrs Tag A HTML href getAttribute el initComponents hyperlinkUpdate
VariableName,ver,ver,version,high bits low bits;int X509Ext fromByteArray intValue ASN1Primitive getValue ASN1Integer certIx keyIx bValue getMicrosoftCAVersionStringValue
VariableName,pSeq,p,primitive,ASN1Sequence X509Ext fromByteArray bValue ASN1Primitive len ASN1Sequence pi getCertificatePoliciesStringValue
ParameterName,obj,obj,object,Construct CreateAndShowGui param obj File or host port to open initially supply null if none;Object m_obj CreateAndShowGui
VariableName,keyPairGen,gen,generator,KeyPairGenerator KeyPairUtil name keyPairType KeyPairGenerator getInstance generateKeyPair
MethodName,convertToHexString,hex,hexadecimal,Convert the supplied object to a hex string sub divided by spaces every four characters param obj Object byte array BigInteger ASN Integer return Hex string;String X509Ext hex obj
ParameterName,fRecentFile,f,file,Create a recent file menu item for the supplied file param fRecentFile Recent file return Recent file menu item;File jmirfNew createRecentFileMenuItem sRecentFile fKeyStore fSaveFile
ParameterName,fKeyStore,f,file,Add keystore file to recent files in file menu package private boolean openKeyStoreFile File fKeyStore boolean updateLastDir Get the user to enter the keystore s password Create a keystore wrapper for the keystore Open the supplied keystore file from disk param fKeyStore The keystore file param updateLastDir Whether to update the last accessed directory return True if a keystore is opened false otherwise;File iSelected m_keyStoreWrap dGetPassword openedKeyStore createRecentFileMenuItem showConfirmDialog loadKeyStore updateLastDir add message jmirfNew file fKeyStore fRecentFile openKeyStoreFile m_fRecentFile m_fCaCertsFile fOpenFile file
ParameterName,exts,exts,extensions,Converts an array of filename extensions into a informational filename match pattern param exts return informational filename match pattern;String[] toWildcards size PEM_EXT extensions CSR_EXTS PKCS7_EXTS PKIPATH_EXTS toArray exts X509_EXTS CERT_EXTS CRL_EXTS
ParameterName,pwFinder,pw,password,Load keystore entries from PEM reader into a new PKCS keystore The reader is not closed param reader reader to read entries from param pwFinder object to get passwords from on demand return new PKCS keystore containing read entries possibly empty throws CertificateException throws CryptoException Problem encountered creating the keystore throws IOException An I O error occurred;PasswordFinder decryptor loadEntries passwordFinder
MethodName,JsonStringConverterFactory,json,javascript object notation,JsonStringConverterFactory delegateFactory
ParameterName,cls,cls,class,Class<? extends Annotation> add
VariableName,typeVar,var,variable,Type CallAdapterTest getDeclaredMethod getGenericReturnType A rawTypes
FieldName,UTF8_BOM,utf,unicode transformation format,ByteString MoshiResponseBodyConverter decodeHex ByteString
MethodName,reportsExecutedAsync,async,asynchrony,void CallTest
ParameterName,httpMethod,http,hyper text transfer protocol,String httpMethod parseHttpMethodAndPath method http
VariableName,oResponseWildcard,o,observable,Type RxJavaCallAdapterFactoryTest String Observable<Response<? extends String>> TypeToken<Observable<Response<? extends String>>> Response<? extends String> getType responseTypes
VariableName,callDelayMs,ms,millisecond,long NetworkBehavior delayPercent delayMs calculateDelay
MethodName,nonRxJavaTypeReturnsNull,rx,reactive extension,void RxJavaCallAdapterFactoryTest
MethodName,transportProblemAsync,async,asynchrony,void CallTest
VariableName,sBodyWildcard,s,single,Type RxJava2CallAdapterFactoryTest String TypeToken<Single<? extends String>> getType Single<? extends String> responseTypes
VariableName,sResultWildcard,s,single,Type RxJavaCallAdapterFactoryTest Result<? extends String> String TypeToken<Single<Result<? extends String>>> getType Single<Result<? extends String>> responseTypes
ClassName,EOFException,eof,end of file,
MethodName,io,io,input output,Scheduler retrofit addCallAdapterFactory createWithScheduler scheduler factory
MethodName,malformedAnnotationRelativeUrlThrows,url,uniform resource locator,void RequestFactoryTest
ParameterName,jsonFactory,json,javascript object notation,Factory jsonFactory QualifiedTypeConverterFactory
ParameterName,o2,o,method,;String method
VariableName,oBodyClass,o,observable,Type RxJavaCallAdapterFactoryTest String getType TypeToken<Observable<String>> Observable<String> responseTypes
ClassName,WildcardTypeImpl,impl,implementation,WildcardType toString getLowerBounds equals hashCode WildcardTypeImpl getUpperBounds lowerBound upperBound The WildcardType interface supports multiple upper bounds and multiple lower bounds We only support what the Java language needs at most one bound If a lower bound is set the upper bound must be Object class;
VariableName,queryParamMatcher,param,parameter,Matcher Builder RequestFactory queryParams matcher PARAM_URL_REGEX parseHttpMethodAndPath
VariableName,s,s,string,String Builder PhoneProtos Phone number_ toStringUtf8 bs getNumber
VariableName,params,params,parameters,Map<String_RequestBody> RequestFactoryTest LinkedHashMap<String_RequestBody> multipartPartMapRejectsNullValues
FieldName,relativeUrlParamNames,param,parameters,Set<String> Builder value parsePathParameters
VariableName,throwableRef,ref,reference,AtomicReference<Throwable> FlowableThrowingTest AtomicReference<Throwable> accept resultThrowingInOnCompletedDeliveredToPlugin
VariableName,xmlWriter,xml,extensible markup language,XMLStreamWriter JaxbRequestConverter buffer name xmlOutputFactory JaxbConverterFactory createXMLStreamWriter charset outputStream XML convert
VariableName,mBodyGeneric,m,maybe,Type RxJava2CallAdapterFactoryTest List<String> String getType Maybe<List<String>> TypeToken<Maybe<List<String>>> responseTypes
FieldName,PARAM_URL_REGEX,param,parameter,Pattern Builder queryParamMatcher m compile Pattern PARAM
MethodName,getWithUrlThenQuery,url,uniform resource locator,void RequestFactoryTest
MethodName,parseHttpMethodAndPath,http,hyper text transfer protocol,void Builder hasBody value httpMethod
MethodName,addQueryParam,param,parameter,void RequestBuilder name value encoded
VariableName,mResultClass,m,maybe,Type RxJava2CallAdapterFactoryTest String getType Result<String> Maybe<Result<String>> TypeToken<Maybe<Result<String>>> responseTypes
MethodName,nonBodyHttpMethodWithSingleEntity,http,hyper text transfer protocol,void RequestFactoryTest
MethodName,getXml,xml,extensible markup language,Call<Contact> Service call call call call call call
VariableName,oBodyGeneric,o,observable,Type RxJavaCallAdapterFactoryTest List<String> String getType TypeToken<Observable<List<String>>> Observable<List<String>> responseTypes
ParameterName,jsonGenerator,json,javascript object notation,JsonGenerator serialize
MethodName,multipartPartMapRejectsOkHttpPartValues,http,hyper text transfer protocol,void RequestFactoryTest
VariableName,methodAnnotationsRef,ref,reference,AtomicReference<Annotation[]> RetrofitTest MyConverterFactory AtomicReference<Annotation[]> methodAndParameterAnnotationsPassedToRequestBodyConverter requestBodyConverter
ClassName,JsonAdapter<T>,json,javascript object notation,
FieldName,urlBuilder,url,uniform resource locator,Do a one time combination of the built relative URL and the base URL;Builder RequestBuilder baseUrl newBuilder urlBuilder relativeUrl
ParameterName,p1,p,post,;String postMethod
FieldName,API_URL,api,application programming interface,Create a very simple REST adapter which points the GitHub API Create a very simple Retrofit adapter which points the GitHub API;String SimpleService retrofit retrofit baseUrl baseUrl
ParameterName,p2,p,post,;String postMethod
VariableName,MAX_VALUE,max,maximum,int NetworkBehaviorTest lowerBound delayVarianceIsAccurate
MethodName,pathParamNonPathParamAndTypedBytes,param,parameter,void RequestFactoryTest
MethodName,toMillis,millis,parameter,long tookMs delayMs tookMs tookMs
ParameterName,o1,o,method,;String method
MethodName,invalidPathParam,param,parameter,void RequestFactoryTest
VariableName,linkUrl,url,uniform resource locator,Asynchronously visit URL;HttpUrl Crawler base resolve link crawlPage url crawlPage onResponse
MethodName,bodyWithPathParams,params,parameters,void RequestFactoryTest
MethodName,GenericArrayTypeImpl,impl,implementation,GenericArrayTypeImpl componentType
VariableName,ref,ref,reference,Object Builder PhoneProtos Phone number_ bs getNumber
VariableName,tookMs,ms,milliseconds,long BehaviorDelegateTest NANOSECONDS toMillis TimeUnit System startNanos nanoTime syncFailureThrowsAfterDelay
ParameterName,e,e,error,Throwable onError
ClassName,StdDeserializer<AnInterface>,std,standard,AnInterfaceDeserializer
VariableName,errorRef,ref,reference,AtomicReference<Throwable> SingleThrowingTest AtomicReference<Throwable> bodyThrowingInOnErrorDeliveredToPlugin onError
VariableName,e,e,exception,IllegalStateException RxJava2CallAdapterFactoryTest rawResponseTypeThrows
ClassName,JsonAdapter<>,json,javascript object notation,
MethodName,decodeHex,hex,hexadecimal,ByteString UTF8_BOM responseBody responseBody
ClassName,Utils,utils,utilities,parameterError equals validateServiceInterface resolveTypeVariable parameterError throwIfFatal methodError getParameterUpperBound methodError indexOf getGenericSupertype typeToString getSupertype getRawType checkNotPrimitive declaringClassOf isAnnotationPresent buffer resolve getCallResponseType Utils checkNotNull hasUnresolvableType EMPTY_TYPE_ARRAY Buffer the entire body to avoid future I O;
VariableName,oBodyWildcard,o,observable,Type RxJava2CallAdapterFactoryTest String getType TypeToken<Observable<? extends String>> Observable<? extends String> responseTypes
ParameterName,xmlFactory,xml,extensible markup language,Factory xmlFactory QualifiedTypeConverterFactory
VariableName,p,p,parameter,int Builder RequestFactory p parameterTypes parameterAnnotationsArray parameterHandlers parseParameter parseParameter annotations parameterType p build
FieldName,xmlInputFactory,xml,extensible markup language,XMLInputFactory JaxbResponseConverter newInstance XMLInputFactory
VariableName,mBodyWildcard,m,maybe,Type RxJava2CallAdapterFactoryTest String getType TypeToken<Maybe<? extends String>> Maybe<? extends String> responseTypes
ClassName,ParameterizedTypeImpl,impl,implementation,ParameterizedType hashCode getRawType toString getOwnerType getActualTypeArguments equals ParameterizedTypeImpl ownerType rawType typeArguments
MethodName,responseTypeCannotBeOkHttpResponse,http,hyper text transfer protocol,void RetrofitTest
MethodName,multipartOkHttpPartWithFilename,http,hyper text transfer protocol,void RequestFactoryTest
ParameterName,jsonWriter,json,javascript object notation,JsonWriter write
VariableName,ip,ip,internet protocol,MyCall<Ip> ErrorHandlingAdapter service getIp main
ClassName,RxJavaPluginsResetRule,rx,reactive extension,TestRule apply A JUnit Rule which resets RxJava s plugins before and after each test;
VariableName,c,c,class,noinspection unchecked;Class<> WireConverterFactory type Class<?> adapter responseBodyConverter
MethodName,ProtoResponseBodyConverter,proto,protocol,ProtoResponseBodyConverter registry parser
MethodName,SimpleXmlRequestBodyConverter,xml,extensible markup language,SimpleXmlRequestBodyConverter serializer
VariableName,oResultClass,o,observable,Type RxJava2CallAdapterFactoryTest String Result<String> TypeToken<Observable<Result<String>>> getType Observable<Result<String>> responseTypes
VariableName,http,http,hyper text transfer protocol,HTTP Builder RequestFactory annotation HTTP parseHttpMethodAndPath hasBody value httpMethod parseMethodAnnotation
MethodName,baseHttpUrlPropagated,url,uniform resource locator,void RetrofitTest
ClassName,DirectCallIOException,io,input output,RuntimeException DirectCallIOException
ClassName,JAXBContext,jaxb,java architecture for xml binding,
MethodName,getWithAndroidUriUrlAbsolute,uri,uniform resource identifier,void RequestFactoryAndroidTest
VariableName,jsonReader,json,javascript object notation,JsonReader GsonResponseBodyConverter gson charStream newJsonReader result value convert
MethodName,toStringUtf8,utf,unicode transformation format,String s s
FieldName,HEX_DIGITS,hex,hexadecimal,char[] RequestBuilder
MethodName,nonUtf8BomIsNotSkipped,utf,unicode transformation format,void MoshiConverterFactoryTest
ParameterName,o,o,object,;Object method
VariableName,startNanos,nanos,nanoseconds,long BehaviorDelegateTest tookMs System nanoTime syncFailureThrownAfterDelay
ParameterName,p,p,path,Wide exception range because factories are user code;int parameterError validateResolvableType parameterError validatePathName p p p p parseParameterAnnotation p
VariableName,isAsync,async,asynchrony,boolean RxJava2CallAdapter isAsync responseObservable adapt RxJava2CallAdapter
MethodName,setRelativeUrl,url,uniform resource locator,void RequestBuilder relativeUrl
VariableName,paramType,param,parameter,Type Utils index types getParameterUpperBound
MethodName,queryParamMapsConvertedToNullShouldError,param,parameter,void RequestFactoryTest
FieldName,relativeUrlParamNames,url,uniform resource locator,Set<String> Builder value parsePathParameters
VariableName,repoContributors,repo,response,Map<String_List<Contributor>> SimpleMockService MockGitHub get owner LinkedHashMap<String_List<Contributor>> ownerRepoContributors contributors addContributor
MethodName,newJsonReader,json,javascript object notation,JsonReader jsonReader
FieldName,delayMs,ms,millisecond,long NetworkBehavior callDelayMs DEFAULT_DELAY_MS toMillis unit amount
ClassName,JsonAdapter<?>,json,javascript object notation,
MethodName,headerParamList,param,parameter,void RequestFactoryTest
MethodName,newJsonWriter,json,javascript object notation,JsonWriter jsonWriter
VariableName,oResponseWildcard,o,observable,Type RxJava2CallAdapterFactoryTest String TypeToken<Observable<Response<? extends String>>> getType Response<? extends String> Observable<Response<? extends String>> responseTypes
MethodName,copyFromUtf8,utf,unicode transformation format,ByteString b b
VariableName,pb,pb,parametrized b,ParameterizedType Utils b ownerB ParameterizedType equals
MethodName,writeUtf8,utf,unicode transformation format,Buffer responseBody
MethodName,baseHttpUrlPropagated,http,hyper text transfer protocol,void RetrofitTest
FieldName,PARAM_URL_REGEX,url,uniform resource locator,Pattern Builder queryParamMatcher m compile Pattern PARAM
MethodName,pathParamRequired,param,parameter,void RequestFactoryTest
MethodName,fromJson,json,javascript object notation,T result
VariableName,b,b,bytes,ByteString PhoneProtos Phone String number_ ref ByteString copyFromUtf8 getNumberBytes
MethodName,getIp,ip,internet protocol,MyCall<Ip> HttpBinService ip
VariableName,MIN_VALUE,min,minimum,int NetworkBehaviorTest upperBound delayVarianceIsAccurate
MethodName,baseUrl,url,uniform resource locator,Set the API base URL p The specified endpoint values such as with link GET GET are resolved against this value using link HttpUrl resolve String The behavior of this matches that of an code a href link on a website resolving on the current URL p b Base URLs should always end in code b p A trailing code ensures that endpoints values which are relative paths will correctlyappend themselves to a base which has path components p b Correct b br Base URL http example com api br Endpoint foo bar br Result http example com api foo bar p b Incorrect b br Base URL http example com api br Endpoint foo bar br Result http example com foo bar p This method enforces that code baseUrl has a trailing code p b Endpoint values which contain a leading code are absolute b p Absolute values retain only the host from code baseUrl and ignore any specified pathcomponents p Base URL http example com api br Endpoint foo bar br Result http example com foo bar p Base URL http example com br Endpoint foo bar br Result http example com foo bar p b Endpoint values may be a full URL b p Values which have a host replace the host of code baseUrl and values also with a schemereplace the scheme of code baseUrl p Base URL http example com br Endpoint https github com square retrofit br Result https github com square retrofit p Base URL http example com br Endpoint github com square retrofit br Result http github com square retrofit note the scheme stays http Create our Service instance with a Retrofit pointing at the local web server and Gson;Builder Builder retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitLenient retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitNulls retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit one retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitFailOnUnknown retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitWithRegistry retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit baseUrl
MethodName,externalDtd,dtd,document type definition,void JaxbConverterFactoryTest
MethodName,nonUtf8BomIsNotSkipped,bom,browser object model,void MoshiConverterFactoryTest
MethodName,userSuppliedJaxbContext,jaxb,java architecture for xml binding,void JaxbConverterFactoryTest
MethodName,multipartOkHttpPart,http,hyper text transfer protocol,void RequestFactoryTest
ClassName,MockRetrofitIOException,io,input output,IOException MockRetrofitIOException
MethodName,HttpServiceMethod,http,hyper text transfer protocol,HttpServiceMethod callAdapter responseConverter requestFactory callFactory
MethodName,getWithHttpUrl,http,hyper text transfer protocol,void RequestFactoryTest
ClassName,StdSerializer<AnInterface>,std,standard,AnInterfaceSerializer
MethodName,getWithUnusedAndInvalidNamedPathParam,param,parameter,void RequestFactoryTest
ParameterName,t,t,throwable,Throwable task onFailure
MethodName,url,url,uniform resource locator,Create our Service instance with a Retrofit pointing at the local web server and Gson;HttpUrl retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitLenient retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitNulls retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitFailOnUnknown retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit baseUrl retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofitWithRegistry retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit retrofit baseUrl baseUrl
VariableName,gb,gb,generic b,GenericArrayType Utils b GenericArrayType equals b equals
MethodName,malformedParameterRelativeUrlThrows,url,uniform resource locator,void RequestFactoryTest
ClassName,HttpUrl,http,hyper text transfer protocol,The API base URL Asynchronously visit URL noinspection ConstantConditions Non null if urlBuilder is null;
VariableName,fBodyWildcard,f,flowable,Type RxJava2CallAdapterFactoryTest TypeToken<Flowable<? extends String>> String Flowable<? extends String> getType responseTypes
FieldName,ownerRepoContributors,repo,repertory,Map<String_Map<String_List<Contributor>>> MockGitHub repoContributors LinkedHashMap<String_Map<String_List<Contributor>>> repoContributors
VariableName,bs,bs,bytes,ByteString PhoneProtos Phone number_ input readBytes Phone
ParameterName,pos,pos,position,int i canonicalizeForPath i
ClassName,OkHttpCall<T>,http,hyper text transfer protocol,We are a final type this saves clearing state;
MethodName,readUtf8,utf,unicode transformation format,TODO figure out how to get Jackson to stop using AnInterface s serializer here Null value was not serialized;String readBody bodyString bodyString bodyString bodyString bodyString bodyString bodyString bodyString bodyString bodyString bodyString
VariableName,parameterAnnotationsRef,ref,reference,AtomicReference<Annotation[]> RetrofitTest MyConverterFactory AtomicReference<Annotation[]> methodAndParameterAnnotationsPassedToRequestBodyConverter requestBodyConverter
VariableName,mBodyClass,m,maybe,Type RxJava2CallAdapterFactoryTest String Maybe<String> getType TypeToken<Maybe<String>> responseTypes
VariableName,m,m,matcher,Matcher Builder RequestFactory matcher path PARAM_URL_REGEX parsePathParameters
MethodName,getWithUrlThenPathThrows,url,uniform resource locator,void RequestFactoryTest
VariableName,o,o,other,Phone Phone Phone other equals
MethodName,conversionProblemOutgoingAsync,async,asynchrony,void CallTest
VariableName,mResponseClass,m,maybe,Type RxJava2CallAdapterFactoryTest String getType TypeToken<Maybe<Response<String>>> Response<String> Maybe<Response<String>> responseTypes
VariableName,va,va,variable a,TypeVariable<?> Utils a TypeVariable<?> equals
VariableName,t,t,to,int Utils resolvedTypeArgument resolve toResolve resolve
VariableName,sleepMs,ms,milliseconds,long BehaviorCall task behavior MILLISECONDS calculateDelay delaySleep enqueue
VariableName,fResultWildcard,f,flowable,Type RxJava2CallAdapterFactoryTest String Result<? extends String> Flowable<Result<? extends String>> TypeToken<Flowable<Result<? extends String>>> getType responseTypes
MethodName,postWithUrl,url,uniform resource locator,void RequestFactoryTest
FieldName,XML,xml,extensible markup language,MediaType JaxbConverterFactory xmlWriter MediaType get
ClassName,JaxbConverterFactory,jaxb,java architecture for xml binding,Factory JaxbConverterFactory requestBodyConverter create create responseBodyConverter contextForType context XML Create an instance using code context for conversion A linkplain Converter Factory converter which uses JAXB for XML All validation events areignored Create an instance using a default link JAXBContext instance for conversion Guarding public API nullability;
VariableName,queryParams,params,parameters,Map<String_String> RequestFactoryTest LinkedHashMap<String_String> queryMapRejectsNullKeys
ClassName,R,r,response,
VariableName,wb,wb,wildcard b,WildcardType Utils b WildcardType equals
MethodName,rawProtoAdapter,proto,protocol,ProtoAdapter<> value
VariableName,oResultWildcard,o,observable,Type RxJava2CallAdapterFactoryTest String Result<? extends String> Observable<Result<? extends String>> TypeToken<Observable<Result<? extends String>>> getType responseTypes
ParameterName,impl,impl,implementation,AnImplementation anImplementation
VariableName,oResponseClass,o,observable,Type RxJava2CallAdapterFactoryTest getType String Response<String> Observable<Response<String>> TypeToken<Observable<Response<String>>> responseTypes
ClassName,TestingUtils,utils,utilities,onlyMethod
MethodName,http200Async,async,asynchrony,void CallTest
MethodName,pathParamNotAllowedInQuery,param,parameter,void RequestFactoryTest
ClassName,JsonQualifier,json,javascript object notation,
VariableName,emptyArgs,args,arguments,Object[] Retrofit Object create invoke
VariableName,osw,osw,output stream writer,OutputStreamWriter SimpleXmlRequestBodyConverter OutputStreamWriter buffer outputStream CHARSET convert
MethodName,queryParamsSkippedIfConvertedToNull,params,parameters,void RequestFactoryTest
VariableName,responseRef,ref,reference,AtomicReference<Response<String>> CallTest response AtomicReference<Response<String>> onResponse http404Async
FieldName,serialVersionUID,uid,user identifier,long Phone
ClassName,URI,uri,uniform resource identifier,
VariableName,args,args,arguments,Type[] Utils original getActualTypeArguments clone resolvedTypeArgument length args resolve toResolve resolve
VariableName,UTF_8,utf,unicode transformation format,Charset GsonRequestBodyConverter writer convert
FieldName,PARAM_URL_REGEX,regex,regular expression,Pattern Builder queryParamMatcher m compile Pattern PARAM
ParameterName,param,param,parameter,String bodyParameter
MethodName,JaxbResponseConverter,jaxb,java architecture for xml binding,JaxbResponseConverter context type
VariableName,okHttpClient,http,hyper text transfer protocol,OkHttpClient InvocationMetrics invocationLogger addInterceptor retrofit build OkHttpClient Builder callFactory factory main
MethodName,multipartOkHttpPartForbidsName,http,hyper text transfer protocol,void RequestFactoryTest
FieldName,relativeUrl,url,uniform resource locator,String RequestFactory builder relativeUrl requestBuilder
VariableName,newRelativeUrl,url,uniform resource locator,String RequestBuilder replace replacement name relativeUrl addPathParam
ClassName,DynamicBaseUrl,url,uniform resource locator,main This example uses an OkHttp interceptor to change the target hostname dynamically at runtime Typically this would be used to implement client side load balancing or to use the webserver that s nearest geographically;
VariableName,failureRef,ref,reference,AtomicReference<Throwable> CallsTest AtomicReference<Throwable> onFailure deferredThrowEnqueue
ClassName,XMLStreamWriter,xml,extensible markup language,
VariableName,sBodyGeneric,s,single,Type RxJavaCallAdapterFactoryTest TypeToken<Single<List<String>>> List<String> String getType Single<List<String>> responseTypes
VariableName,sResultClass,s,single,Type RxJavaCallAdapterFactoryTest String getType Result<String> TypeToken<Single<Result<String>>> Single<Result<String>> responseTypes
MethodName,normalPostWithPathParam,param,parameter,void RequestFactoryTest
ParameterName,jp,jp,json parser,JsonParser name deserialize
VariableName,annotationsRef,ref,reference,AtomicReference<Annotation[]> RetrofitTest MyConverterFactory AtomicReference<Annotation[]> annotations responseBodyConverter methodAnnotationsPassedToResponseBodyConverter
VariableName,HTTP_1_1,http,hyper text transfer protocol,;Protocol Response ResponseTest successResponse errorResponse success success error success
ClassName,ProtoConverterFactory,proto,protocol,Factory createWithRegistry create requestBodyConverter responseBodyConverter ProtoConverterFactory registry A linkplain Converter Factory converter which uses Protocol Buffers p This converter only applies for types which extend from link MessageLite or one of itssubclasses Create an instance which uses code registry when deserializing;
MethodName,getWithUrlAbsoluteSameHost,url,uniform resource locator,void RequestFactoryTest
ClassName,HttpUrl,url,uniform resource locator,The API base URL Asynchronously visit URL noinspection ConstantConditions Non null if urlBuilder is null;
VariableName,i,i,integer,AtomicInteger RetrofitTest call1 AtomicInteger method value argumentCapture
MethodName,postXml,xml,extensible markup language,Call<Void> Service call call contact
ClassName,JsonQueryParameters,json,javascript object notation,main
ClassName,JsonAndXmlConverters,xml,extensible markup language,main Both the Gson converter and the Simple Framework converter accept all types Because of this you cannot use both in a single service by default In order to work around this we can create an Json and Xml annotation to declare which serialization format each endpoint should use and then write our own Converter Factory which delegates to either the Gson or Simple Framework converter;
ClassName,HttpServiceMethod<ResponseT_ReturnT>,http,hyper text transfer protocol,Inspects the annotations on an interface method to construct a reusable service method that speaks HTTP This requires potentially expensive reflection so it is best to build each service method only once and reuse it;
VariableName,mResponseWildcard,m,maybe,Type RxJava2CallAdapterFactoryTest TypeToken<Maybe<Response<? extends String>>> String Response<? extends String> Maybe<Response<? extends String>> getType responseTypes
